,sample_idx,segment_idx,start_idx,end_idx,y_idx,y,stratification_label,split
652,462,0,0,130,1,hand swipe left,hand swipe left,train
653,2779,0,0,130,1,hand swipe left,hand swipe left,train
654,9644,0,0,130,1,hand swipe left,hand swipe left,train
655,4800,0,0,130,1,hand swipe left,hand swipe left,train
656,6700,0,0,130,1,hand swipe left,hand swipe left,train
657,6617,0,0,130,1,hand swipe left,hand swipe left,train
658,663,0,0,130,1,hand swipe left,hand swipe left,train
659,5186,0,0,130,1,hand swipe left,hand swipe left,train
660,9407,0,0,130,1,hand swipe left,hand swipe left,train
661,665,0,0,130,1,hand swipe left,hand swipe left,train
662,9689,0,0,130,1,hand swipe left,hand swipe left,train
663,8884,0,0,130,1,hand swipe left,hand swipe left,train
664,3951,0,0,130,1,hand swipe left,hand swipe left,valid
665,3602,0,0,130,1,hand swipe left,hand swipe left,train
666,9305,0,0,130,1,hand swipe left,hand swipe left,train
667,6942,0,0,130,1,hand swipe left,hand swipe left,train
668,6019,0,0,130,1,hand swipe left,hand swipe left,train
669,8849,0,0,130,1,hand swipe left,hand swipe left,train
670,2178,0,0,130,1,hand swipe left,hand swipe left,train
671,8314,0,0,130,1,hand swipe left,hand swipe left,train
672,7122,0,0,130,1,hand swipe left,hand swipe left,train
673,1220,0,0,130,1,hand swipe left,hand swipe left,train
674,2282,0,0,130,1,hand swipe left,hand swipe left,train
675,512,0,0,130,1,hand swipe left,hand swipe left,train
676,583,0,0,130,1,hand swipe left,hand swipe left,train
677,4315,0,0,130,1,hand swipe left,hand swipe left,train
678,1264,0,0,130,1,hand swipe left,hand swipe left,train
679,9191,0,0,130,1,hand swipe left,hand swipe left,train
680,8944,0,0,130,1,hand swipe left,hand swipe left,train
681,1909,0,0,130,1,hand swipe left,hand swipe left,train
682,6866,0,0,130,1,hand swipe left,hand swipe left,train
683,9304,0,0,130,1,hand swipe left,hand swipe left,train
684,4963,0,0,130,1,hand swipe left,hand swipe left,train
685,9556,0,0,130,1,hand swipe left,hand swipe left,train
686,9643,0,0,130,1,hand swipe left,hand swipe left,valid
687,9577,0,0,130,1,hand swipe left,hand swipe left,train
688,8117,0,0,130,1,hand swipe left,hand swipe left,valid
689,10002,0,0,130,1,hand swipe left,hand swipe left,train
690,1263,0,0,130,1,hand swipe left,hand swipe left,train
691,6018,0,0,130,1,hand swipe left,hand swipe left,train
692,4728,0,0,130,1,hand swipe left,hand swipe left,train
693,3095,0,0,130,1,hand swipe left,hand swipe left,train
694,1029,0,0,130,1,hand swipe left,hand swipe left,train
695,721,0,0,130,1,hand swipe left,hand swipe left,train
696,3360,0,0,130,1,hand swipe left,hand swipe left,train
697,2419,0,0,130,1,hand swipe left,hand swipe left,train
698,5215,0,0,130,1,hand swipe left,hand swipe left,train
699,4107,0,0,130,1,hand swipe left,hand swipe left,train
700,6487,0,0,130,1,hand swipe left,hand swipe left,train
701,9947,0,0,130,1,hand swipe left,hand swipe left,train
702,8631,0,0,130,1,hand swipe left,hand swipe left,train
703,4687,0,0,130,1,hand swipe left,hand swipe left,train
704,5755,0,0,130,1,hand swipe left,hand swipe left,train
705,4631,0,0,130,1,hand swipe left,hand swipe left,train
706,6864,0,0,130,1,hand swipe left,hand swipe left,valid
707,6191,0,0,130,1,hand swipe left,hand swipe left,train
708,2179,0,0,130,1,hand swipe left,hand swipe left,valid
709,9109,0,0,130,1,hand swipe left,hand swipe left,train
710,314,0,0,130,1,hand swipe left,hand swipe left,train
711,5027,0,0,130,1,hand swipe left,hand swipe left,train
712,17,0,0,130,1,hand swipe left,hand swipe left,train
713,10042,0,0,130,1,hand swipe left,hand swipe left,valid
714,1866,0,0,130,1,hand swipe left,hand swipe left,train
715,96,0,0,130,1,hand swipe left,hand swipe left,train
716,5096,0,0,130,1,hand swipe left,hand swipe left,train
717,1306,0,0,130,1,hand swipe left,hand swipe left,train
718,6971,0,0,130,1,hand swipe left,hand swipe left,train
719,1374,0,0,130,1,hand swipe left,hand swipe left,train
720,3294,0,0,130,1,hand swipe left,hand swipe left,train
721,5865,0,0,130,1,hand swipe left,hand swipe left,train
722,9576,0,0,130,1,hand swipe left,hand swipe left,valid
723,8280,0,0,130,1,hand swipe left,hand swipe left,train
724,413,0,0,130,1,hand swipe left,hand swipe left,train
725,6719,0,0,130,1,hand swipe left,hand swipe left,train
726,2420,0,0,130,1,hand swipe left,hand swipe left,train
727,3272,0,0,130,1,hand swipe left,hand swipe left,train
728,8147,0,0,130,1,hand swipe left,hand swipe left,valid
729,9903,0,0,130,1,hand swipe left,hand swipe left,train
730,5810,0,0,130,1,hand swipe left,hand swipe left,train
731,6236,0,0,130,1,hand swipe left,hand swipe left,train
732,7909,0,0,130,1,hand swipe left,hand swipe left,train
733,3952,0,0,130,1,hand swipe left,hand swipe left,train
734,6461,0,0,130,1,hand swipe left,hand swipe left,train
735,8970,0,0,130,1,hand swipe left,hand swipe left,train
736,958,0,0,130,1,hand swipe left,hand swipe left,train
737,5184,0,0,130,1,hand swipe left,hand swipe left,train
738,3812,0,0,130,1,hand swipe left,hand swipe left,train
739,2586,0,0,130,1,hand swipe left,hand swipe left,train
740,868,0,0,130,1,hand swipe left,hand swipe left,train
741,7463,0,0,130,1,hand swipe left,hand swipe left,train
742,9254,0,0,130,1,hand swipe left,hand swipe left,valid
743,9347,0,0,130,1,hand swipe left,hand swipe left,train
744,6190,0,0,130,1,hand swipe left,hand swipe left,train
745,3454,0,0,130,1,hand swipe left,hand swipe left,valid
746,1811,0,0,130,1,hand swipe left,hand swipe left,train
747,2280,0,0,130,1,hand swipe left,hand swipe left,train
748,8363,0,0,130,1,hand swipe left,hand swipe left,train
749,8573,0,0,130,1,hand swipe left,hand swipe left,train
750,302,0,0,130,1,hand swipe left,hand swipe left,train
751,7736,0,0,130,1,hand swipe left,hand swipe left,train
752,1551,0,0,130,1,hand swipe left,hand swipe left,train
753,6239,0,0,130,1,hand swipe left,hand swipe left,train
754,5094,0,0,130,1,hand swipe left,hand swipe left,train
755,2180,0,0,130,1,hand swipe left,hand swipe left,train
756,1414,0,0,130,1,hand swipe left,hand swipe left,train
757,4360,0,0,130,1,hand swipe left,hand swipe left,train
758,3546,0,0,130,1,hand swipe left,hand swipe left,train
759,9245,0,0,130,1,hand swipe left,hand swipe left,train
760,8225,0,0,130,1,hand swipe left,hand swipe left,train
761,6460,0,0,130,1,hand swipe left,hand swipe left,train
762,8315,0,0,130,1,hand swipe left,hand swipe left,train
763,5056,0,0,130,1,hand swipe left,hand swipe left,train
764,8145,0,0,130,1,hand swipe left,hand swipe left,train
765,6111,0,0,130,1,hand swipe left,hand swipe left,train
766,1182,0,0,130,1,hand swipe left,hand swipe left,valid
767,1436,0,0,130,1,hand swipe left,hand swipe left,train
768,556,0,0,130,1,hand swipe left,hand swipe left,valid
769,1707,0,0,130,1,hand swipe left,hand swipe left,valid
770,8516,0,0,130,1,hand swipe left,hand swipe left,train
771,6799,0,0,130,1,hand swipe left,hand swipe left,train
772,6533,0,0,130,1,hand swipe left,hand swipe left,train
773,555,0,0,130,1,hand swipe left,hand swipe left,train
774,157,0,0,130,1,hand swipe left,hand swipe left,train
775,6655,0,0,130,1,hand swipe left,hand swipe left,train
776,1305,0,0,130,1,hand swipe left,hand swipe left,train
777,1934,0,0,130,1,hand swipe left,hand swipe left,train
778,1434,0,0,130,1,hand swipe left,hand swipe left,train
779,367,0,0,130,1,hand swipe left,hand swipe left,train
780,9688,0,0,130,1,hand swipe left,hand swipe left,train
781,6234,0,0,130,1,hand swipe left,hand swipe left,train
782,3691,0,0,130,1,hand swipe left,hand swipe left,train
783,2219,0,0,130,1,hand swipe left,hand swipe left,train
784,8282,0,0,130,1,hand swipe left,hand swipe left,train
785,9346,0,0,130,1,hand swipe left,hand swipe left,train
786,1030,0,0,130,1,hand swipe left,hand swipe left,train
787,6428,0,0,130,1,hand swipe left,hand swipe left,train
788,5605,0,0,130,1,hand swipe left,hand swipe left,train
789,2934,0,0,130,1,hand swipe left,hand swipe left,train
790,4260,0,0,130,1,hand swipe left,hand swipe left,train
791,5236,0,0,130,1,hand swipe left,hand swipe left,train
792,5529,0,0,130,1,hand swipe left,hand swipe left,train
793,7407,0,0,130,1,hand swipe left,hand swipe left,train
794,3992,0,0,130,1,hand swipe left,hand swipe left,train
795,3051,0,0,130,1,hand swipe left,hand swipe left,train
796,4964,0,0,130,1,hand swipe left,hand swipe left,train
797,6291,0,0,130,1,hand swipe left,hand swipe left,train
798,6020,0,0,130,1,hand swipe left,hand swipe left,train
799,1974,0,0,130,1,hand swipe left,hand swipe left,train
800,4377,0,0,130,1,hand swipe left,hand swipe left,valid
801,752,0,0,130,1,hand swipe left,hand swipe left,valid
802,5838,0,0,130,1,hand swipe left,hand swipe left,train
803,1062,0,0,130,1,hand swipe left,hand swipe left,train
804,6141,0,0,130,1,hand swipe left,hand swipe left,train
805,8633,0,0,130,1,hand swipe left,hand swipe left,train
806,4729,0,0,130,1,hand swipe left,hand swipe left,train
807,8999,0,0,130,1,hand swipe left,hand swipe left,train
808,7688,0,0,130,1,hand swipe left,hand swipe left,train
809,4759,0,0,130,1,hand swipe left,hand swipe left,train
810,7763,0,0,130,1,hand swipe left,hand swipe left,train
811,2458,0,0,130,1,hand swipe left,hand swipe left,train
812,2147,0,0,130,1,hand swipe left,hand swipe left,train
813,7034,0,0,130,1,hand swipe left,hand swipe left,train
814,6943,0,0,130,1,hand swipe left,hand swipe left,train
815,4801,0,0,130,1,hand swipe left,hand swipe left,train
816,918,0,0,130,1,hand swipe left,hand swipe left,train
817,1415,0,0,130,1,hand swipe left,hand swipe left,train
818,7734,0,0,130,1,hand swipe left,hand swipe left,train
819,9876,0,0,130,1,hand swipe left,hand swipe left,train
820,7123,0,0,130,1,hand swipe left,hand swipe left,train
821,5026,0,0,130,1,hand swipe left,hand swipe left,train
822,9345,0,0,130,1,hand swipe left,hand swipe left,train
823,8700,0,0,130,1,hand swipe left,hand swipe left,train
824,4926,0,0,130,1,hand swipe left,hand swipe left,valid
825,2678,0,0,130,1,hand swipe left,hand swipe left,train
826,7540,0,0,130,1,hand swipe left,hand swipe left,train
827,4463,0,0,130,1,hand swipe left,hand swipe left,train
828,1435,0,0,130,1,hand swipe left,hand swipe left,train
829,2645,0,0,130,1,hand swipe left,hand swipe left,train
830,3296,0,0,130,1,hand swipe left,hand swipe left,train
831,5531,0,0,130,1,hand swipe left,hand swipe left,train
832,8945,0,0,130,1,hand swipe left,hand swipe left,train
833,98,0,0,130,1,hand swipe left,hand swipe left,train
834,6798,0,0,130,1,hand swipe left,hand swipe left,train
835,896,0,0,130,1,hand swipe left,hand swipe left,train
836,1708,0,0,130,1,hand swipe left,hand swipe left,train
837,1650,0,0,130,1,hand swipe left,hand swipe left,train
838,3874,0,0,130,1,hand swipe left,hand swipe left,train
839,4050,0,0,130,1,hand swipe left,hand swipe left,train
840,895,0,0,130,1,hand swipe left,hand swipe left,valid
841,6374,0,0,130,1,hand swipe left,hand swipe left,train
842,7271,0,0,130,1,hand swipe left,hand swipe left,train
843,8668,0,0,130,1,hand swipe left,hand swipe left,train
844,8146,0,0,130,1,hand swipe left,hand swipe left,train
845,5636,0,0,130,1,hand swipe left,hand swipe left,train
846,6373,0,0,130,1,hand swipe left,hand swipe left,train
847,5328,0,0,130,1,hand swipe left,hand swipe left,valid
848,4845,0,0,130,1,hand swipe left,hand swipe left,train
849,7541,0,0,130,1,hand swipe left,hand swipe left,train
850,2918,0,0,130,1,hand swipe left,hand swipe left,train
851,2830,0,0,130,1,hand swipe left,hand swipe left,train
852,10004,0,0,130,1,hand swipe left,hand swipe left,train
853,9784,0,0,130,1,hand swipe left,hand swipe left,train
854,4928,0,0,130,1,hand swipe left,hand swipe left,train
855,2242,0,0,130,1,hand swipe left,hand swipe left,train
856,6293,0,0,130,1,hand swipe left,hand swipe left,train
857,7910,0,0,130,1,hand swipe left,hand swipe left,train
858,9783,0,0,130,1,hand swipe left,hand swipe left,train
859,1088,0,0,130,1,hand swipe left,hand swipe left,train
860,9405,0,0,130,1,hand swipe left,hand swipe left,train
861,720,0,0,130,1,hand swipe left,hand swipe left,train
862,2483,0,0,130,1,hand swipe left,hand swipe left,valid
863,5867,0,0,130,1,hand swipe left,hand swipe left,train
864,5711,0,0,130,1,hand swipe left,hand swipe left,train
865,3337,0,0,130,1,hand swipe left,hand swipe left,valid
866,7502,0,0,130,1,hand swipe left,hand swipe left,train
867,4051,0,0,130,1,hand swipe left,hand swipe left,train
868,3361,0,0,130,1,hand swipe left,hand swipe left,train
869,3738,0,0,130,1,hand swipe left,hand swipe left,train
870,1307,0,0,130,1,hand swipe left,hand swipe left,train
871,212,0,0,130,1,hand swipe left,hand swipe left,train
872,5458,0,0,130,1,hand swipe left,hand swipe left,train
873,5634,0,0,130,1,hand swipe left,hand swipe left,train
874,5840,0,0,130,1,hand swipe left,hand swipe left,valid
875,7081,0,0,130,1,hand swipe left,hand swipe left,train
876,3216,0,0,130,1,hand swipe left,hand swipe left,valid
877,6344,0,0,130,1,hand swipe left,hand swipe left,train
878,7298,0,0,130,1,hand swipe left,hand swipe left,train
879,1868,0,0,130,1,hand swipe left,hand swipe left,valid
880,2337,0,0,130,1,hand swipe left,hand swipe left,train
881,869,0,0,130,1,hand swipe left,hand swipe left,train
882,9734,0,0,130,1,hand swipe left,hand swipe left,valid
883,4630,0,0,130,1,hand swipe left,hand swipe left,train
884,7953,0,0,130,1,hand swipe left,hand swipe left,train
885,2677,0,0,130,1,hand swipe left,hand swipe left,train
886,2972,0,0,130,1,hand swipe left,hand swipe left,train
887,5095,0,0,130,1,hand swipe left,hand swipe left,train
888,7808,0,0,130,1,hand swipe left,hand swipe left,train
889,9578,0,0,130,1,hand swipe left,hand swipe left,train
890,312,0,0,130,1,hand swipe left,hand swipe left,train
891,8746,0,0,130,1,hand swipe left,hand swipe left,train
892,6762,0,0,130,1,hand swipe left,hand swipe left,train
893,9945,0,0,130,1,hand swipe left,hand swipe left,train
894,4361,0,0,130,1,hand swipe left,hand swipe left,train
895,5940,0,0,130,1,hand swipe left,hand swipe left,train
896,5941,0,0,130,1,hand swipe left,hand swipe left,train
897,3271,0,0,130,1,hand swipe left,hand swipe left,train
898,6459,0,0,130,1,hand swipe left,hand swipe left,train
899,5709,0,0,130,1,hand swipe left,hand swipe left,train
900,5530,0,0,130,1,hand swipe left,hand swipe left,train
901,1064,0,0,130,1,hand swipe left,hand swipe left,train
902,1867,0,0,130,1,hand swipe left,hand swipe left,train
903,3601,0,0,130,1,hand swipe left,hand swipe left,train
904,4194,0,0,130,1,hand swipe left,hand swipe left,train
905,7462,0,0,130,1,hand swipe left,hand swipe left,valid
906,39,0,0,130,1,hand swipe left,hand swipe left,train
907,5710,0,0,130,1,hand swipe left,hand swipe left,train
908,8194,0,0,130,1,hand swipe left,hand swipe left,train
909,4576,0,0,130,1,hand swipe left,hand swipe left,train
910,4659,0,0,130,1,hand swipe left,hand swipe left,train
911,4314,0,0,130,1,hand swipe left,hand swipe left,train
912,4890,0,0,130,1,hand swipe left,hand swipe left,train
913,7660,0,0,130,1,hand swipe left,hand swipe left,train
914,5362,0,0,130,1,hand swipe left,hand swipe left,train
915,5498,0,0,130,1,hand swipe left,hand swipe left,train
916,7461,0,0,130,1,hand swipe left,hand swipe left,train
917,5329,0,0,130,1,hand swipe left,hand swipe left,train
918,5383,0,0,130,1,hand swipe left,hand swipe left,train
919,6701,0,0,130,1,hand swipe left,hand swipe left,train
920,2482,0,0,130,1,hand swipe left,hand swipe left,train
921,8784,0,0,130,1,hand swipe left,hand swipe left,train
922,7562,0,0,130,1,hand swipe left,hand swipe left,train
923,9713,0,0,130,1,hand swipe left,hand swipe left,train
924,7859,0,0,130,1,hand swipe left,hand swipe left,train
925,6486,0,0,130,1,hand swipe left,hand swipe left,train
926,9785,0,0,130,1,hand swipe left,hand swipe left,train
927,5606,0,0,130,1,hand swipe left,hand swipe left,train
928,2587,0,0,130,1,hand swipe left,hand swipe left,valid
929,5942,0,0,130,1,hand swipe left,hand swipe left,train
930,9253,0,0,130,1,hand swipe left,hand swipe left,train
931,9071,0,0,130,1,hand swipe left,hand swipe left,train
932,3469,0,0,130,1,hand swipe left,hand swipe left,train
933,5139,0,0,130,1,hand swipe left,hand swipe left,train
934,4461,0,0,130,1,hand swipe left,hand swipe left,train
935,3811,0,0,130,1,hand swipe left,hand swipe left,train
936,6717,0,0,130,1,hand swipe left,hand swipe left,train
937,2380,0,0,130,1,hand swipe left,hand swipe left,train
938,4760,0,0,130,1,hand swipe left,hand swipe left,train
939,3217,0,0,130,1,hand swipe left,hand swipe left,valid
940,4541,0,0,130,1,hand swipe left,hand swipe left,train
941,629,0,0,130,1,hand swipe left,hand swipe left,train
942,7602,0,0,130,1,hand swipe left,hand swipe left,train
943,2935,0,0,130,1,hand swipe left,hand swipe left,train
944,248,0,0,130,1,hand swipe left,hand swipe left,train
945,3644,0,0,130,1,hand swipe left,hand swipe left,train
946,8455,0,0,130,1,hand swipe left,hand swipe left,train
947,6292,0,0,130,1,hand swipe left,hand swipe left,train
948,4540,0,0,130,1,hand swipe left,hand swipe left,train
949,8515,0,0,130,1,hand swipe left,hand swipe left,train
950,3600,0,0,130,1,hand swipe left,hand swipe left,train
951,9018,0,0,130,1,hand swipe left,hand swipe left,train
952,1087,0,0,130,1,hand swipe left,hand swipe left,train
953,1376,0,0,130,1,hand swipe left,hand swipe left,valid
954,8116,0,0,130,1,hand swipe left,hand swipe left,train
955,2418,0,0,130,1,hand swipe left,hand swipe left,train
956,3218,0,0,130,1,hand swipe left,hand swipe left,train
957,4108,0,0,130,1,hand swipe left,hand swipe left,train
958,797,0,0,130,1,hand swipe left,hand swipe left,train
959,6970,0,0,130,1,hand swipe left,hand swipe left,train
960,1810,0,0,130,1,hand swipe left,hand swipe left,train
961,557,0,0,130,1,hand swipe left,hand swipe left,train
962,2745,0,0,130,1,hand swipe left,hand swipe left,train
963,9108,0,0,130,1,hand swipe left,hand swipe left,train
964,8747,0,0,130,1,hand swipe left,hand swipe left,train
965,3875,0,0,130,1,hand swipe left,hand swipe left,train
966,4661,0,0,130,1,hand swipe left,hand swipe left,train
967,6944,0,0,130,1,hand swipe left,hand swipe left,train
968,1601,0,0,130,1,hand swipe left,hand swipe left,train
969,7379,0,0,130,1,hand swipe left,hand swipe left,train
970,247,0,0,130,1,hand swipe left,hand swipe left,train
971,7561,0,0,130,1,hand swipe left,hand swipe left,valid
972,6865,0,0,130,1,hand swipe left,hand swipe left,train
973,6840,0,0,130,1,hand swipe left,hand swipe left,train
974,7850,0,0,130,1,hand swipe left,hand swipe left,train
975,6915,0,0,130,1,hand swipe left,hand swipe left,train
976,6532,0,0,130,1,hand swipe left,hand swipe left,train
977,158,0,0,130,1,hand swipe left,hand swipe left,train
978,7199,0,0,130,1,hand swipe left,hand swipe left,train
979,2831,0,0,130,1,hand swipe left,hand swipe left,train
980,472,0,0,130,1,hand swipe left,hand swipe left,train
981,9827,0,0,130,1,hand swipe left,hand swipe left,valid
982,2529,0,0,130,1,hand swipe left,hand swipe left,train
983,2697,0,0,130,1,hand swipe left,hand swipe left,train
984,2917,0,0,130,1,hand swipe left,hand swipe left,train
985,3548,0,0,130,1,hand swipe left,hand swipe left,train
986,6065,0,0,130,1,hand swipe left,hand swipe left,train
987,3692,0,0,130,1,hand swipe left,hand swipe left,train
988,2916,0,0,130,1,hand swipe left,hand swipe left,train
989,750,0,0,130,1,hand swipe left,hand swipe left,train
990,2644,0,0,130,1,hand swipe left,hand swipe left,train
991,3338,0,0,130,1,hand swipe left,hand swipe left,train
992,8997,0,0,130,1,hand swipe left,hand swipe left,train
993,8086,0,0,130,1,hand swipe left,hand swipe left,train
994,3835,0,0,130,1,hand swipe left,hand swipe left,train
995,1184,0,0,130,1,hand swipe left,hand swipe left,train
996,511,0,0,130,1,hand swipe left,hand swipe left,valid
997,2481,0,0,130,1,hand swipe left,hand swipe left,valid
998,7270,0,0,130,1,hand swipe left,hand swipe left,train
999,2492,0,0,130,1,hand swipe left,hand swipe left,train
1000,3022,0,0,130,1,hand swipe left,hand swipe left,train
1001,301,0,0,130,1,hand swipe left,hand swipe left,train
1002,5214,0,0,130,1,hand swipe left,hand swipe left,train
1003,133,0,0,130,1,hand swipe left,hand swipe left,train
1004,9711,0,0,130,1,hand swipe left,hand swipe left,train
1005,3200,0,0,130,1,hand swipe left,hand swipe left,train
1006,7378,0,0,130,1,hand swipe left,hand swipe left,train
1007,313,0,0,130,1,hand swipe left,hand swipe left,train
1008,6969,0,0,130,1,hand swipe left,hand swipe left,valid
1009,4502,0,0,130,1,hand swipe left,hand swipe left,train
1010,7539,0,0,130,1,hand swipe left,hand swipe left,train
1011,5302,0,0,130,1,hand swipe left,hand swipe left,train
1012,894,0,0,130,1,hand swipe left,hand swipe left,train
1013,8521,0,0,130,1,hand swipe left,hand swipe left,valid
1014,412,0,0,130,1,hand swipe left,hand swipe left,train
1015,7033,0,0,130,1,hand swipe left,hand swipe left,train
1016,156,0,0,130,1,hand swipe left,hand swipe left,train
1017,1745,0,0,130,1,hand swipe left,hand swipe left,train
1018,1483,0,0,130,1,hand swipe left,hand swipe left,train
1019,4195,0,0,130,1,hand swipe left,hand swipe left,train
1020,6841,0,0,130,1,hand swipe left,hand swipe left,train
1021,6112,0,0,130,1,hand swipe left,hand swipe left,train
1022,6764,0,0,130,1,hand swipe left,hand swipe left,train
1023,8424,0,0,130,1,hand swipe left,hand swipe left,train
1024,2145,0,0,130,1,hand swipe left,hand swipe left,train
1025,2699,0,0,130,1,hand swipe left,hand swipe left,train
1026,4686,0,0,130,1,hand swipe left,hand swipe left,train
1027,2059,0,0,130,1,hand swipe left,hand swipe left,train
1028,9020,0,0,130,1,hand swipe left,hand swipe left,valid
1029,2676,0,0,130,1,hand swipe left,hand swipe left,train
1030,3762,0,0,130,1,hand swipe left,hand swipe left,train
1031,5384,0,0,130,1,hand swipe left,hand swipe left,valid
1032,4539,0,0,130,1,hand swipe left,hand swipe left,train
